N,P,K,temperature,humidity,ph,rainfall,label
34.621087738832486,13.956163205050666,34.09094234113823,27.354238302033966,91.07545058800886,5.633423250637007,224.633376964682,Coconut
26.353170830794216,71.35068880335139,21.28365304209376,29.497214434859984,37.208547543403725,4.422869502947535,91.12468333949982,Pigeonpeas
22.998258325062544,75.34992311370391,24.585608785933413,31.2388900246455,46.96753714120136,6.480783987694303,91.79442029258858,Pigeonpeas
20.363982607586983,28.54272261436103,26.251097658955462,25.083110578477758,92.91045516551024,6.551732604927107,158.11877974531254,Coconut
58.12589267172592,57.58175711376515,16.73178117593007,27.74005298709744,66.28746476622396,7.644861786956966,63.2838706777162,Black Gram
110.21149082847572,15.205600052591429,48.56913542304525,28.7415001719287,92.22492501941282,5.900704497588088,27.190362687661352,Muskmelon
76.20167043969161,48.9359810666549,40.814852742794095,24.63111092466628,84.90169058372922,4.907747492232042,197.19315828419727,Rice
67.38037928436366,61.935726164485295,49.35164506316653,33.325187832670736,92.42125635417456,7.067580683792291,197.13853903183204,Papaya
20.40576330495951,27.70040937017223,25.9540275620698,26.716575438153708,91.94745415855655,5.240457739464015,167.2497459126463,Coconut
67.51744907693103,34.27751290747027,22.06934860167313,22.69240266891296,63.26623549023461,6.276374318270564,108.78867953841676,Maize
19.72143528018214,50.84340289226841,21.91807440223933,30.673542321170167,45.8956065574359,9.04730105527913,38.94612633365301,Mothbeans
99.89547164184064,52.40601508748494,18.783595218068363,23.88865672970917,82.75570148779228,7.944742058705598,94.025822999013,Cotton
38.742119397481325,65.60548823997665,52.86393949914368,36.37290370279272,91.76261411726549,6.65496397683623,235.3073646723448,Papaya
38.38088244543132,61.43704053985461,51.9315253149604,31.10798879022521,95.5790310626469,5.957336742646151,46.2270755272008,Papaya
100.2561702270172,39.549017530798544,34.79628487518002,27.22301332387332,54.13626677438449,7.069527178338932,178.38897264586342,Coffee
21.93422521456085,59.61880200687959,18.063076581447092,19.482358849087596,60.98187742125507,6.660120868931946,41.03993355064886,Lentil
86.6812553279598,6.103196456427963,44.859264147466575,29.7968616211702,90.59548463029287,5.930539216428076,22.46881682082291,Muskmelon
6.66988312479654,6.719471897191948,6.776645225207559,27.497073144574685,94.79756654910804,7.548635516301748,114.3588236195354,Orange
103.48508104794078,23.057227751550872,47.56731244225937,26.56009183948773,86.72528386972387,7.700995749958067,41.79482263179664,Watermelon
22.30450528759462,79.35232346124182,19.82428924805933,22.70036033470529,18.83468887726327,4.96352967569811,100.4344447003778,Kidneybeans
119.91446231709882,8.492821400463896,46.6188082403149,30.64254189222572,90.70792262530668,8.203914945281845,28.819875556870457,Muskmelon
52.81305529319514,65.35493284643138,75.7583250243759,21.007524792369104,16.622310739457447,9.361534444013056,77.53003159150688,Chickpea
24.65308634067763,27.30693363332416,33.855326685547254,29.416449210695333,95.32921296089408,5.337819174895204,145.53419939862087,Coconut
67.66400682475368,40.841670557367216,16.388830609277942,21.74209710116758,58.49811846431063,6.611690002866143,102.30309170283913,Maize
88.64148228494821,46.83506563800871,38.28129163413399,24.958544707304235,71.13995967575984,6.140780159999335,151.68424394439612,Jute
106.8168423164279,5.953807701370986,51.248282626435895,25.81502247516051,90.41335097751336,7.48232360021317,58.12401422568768,Watermelon
39.81229718047103,29.411736176923355,28.82736886286256,27.01659046279307,94.2345611139493,6.184026635862304,199.68988090504664,Coconut
21.69488143629808,51.56142776970747,15.278145740630372,27.48732581585272,60.81541511077421,8.070260787298809,70.67336149900181,Mothbeans
29.650602334363597,139.93866399406863,195.99969121104508,23.109938028926592,90.2765327846747,5.007061262341075,116.3359668349951,Apple
119.18336498919048,19.44271150981164,54.6977068929762,24.81111714566808,83.32007621751787,6.630361644613629,46.45773896561336,Watermelon
19.81769402840884,62.047297931621934,18.4399915690309,29.409508336699247,63.88515234493772,6.95326265421686,61.918586198934754,Black Gram
103.86099466981273,19.62295780386295,24.40743366603405,26.791161799307208,52.68642219444943,7.6033736622208785,175.3794750197428,Coffee
70.76098342753089,52.85324125044593,43.567932632218366,25.960011534028197,74.16577902192063,7.525083267840512,180.13011452592048,Jute
102.58517535504303,72.68752247679217,51.073789153111925,24.91645470168367,82.24583212008693,6.261868527795676,105.00448935284462,Banana
32.63474494872024,71.5217300281827,85.04796445378571,21.14520019474296,14.529345161551516,5.72323363137239,92.56849220270765,Chickpea
67.45700144778107,40.613491369869855,15.299218905377314,22.88958870331393,58.50102179529363,5.476021947591331,102.066559066399,Maize
81.95175869693726,13.073576102616045,52.759743394565376,26.857913032650053,94.74844956198169,6.085644149760638,26.05418129133124,Muskmelon
103.43277664358877,17.750534690263393,45.73002210092898,26.09165793080054,80.24091974633352,6.185425227269728,43.27219584478032,Watermelon
86.66994766029512,25.390503506379662,45.32508288805133,27.63591986212485,89.65944360744341,6.143722029207408,22.173087044268215,Muskmelon
105.3694777012286,59.92755706955128,22.97537649817566,22.74184143943159,77.45472859140038,5.62794290074814,86.78723055269305,Cotton
28.372823286961005,17.03342195523053,29.139871598652533,28.905405377708902,95.9080481837745,5.049816230729766,210.72552696221257,Coconut
35.045190224687445,58.46793564749802,20.53976316681483,28.85690339246527,63.77472226106926,5.980005173985114,90.37513419769698,Pigeonpeas
108.666082857067,92.2124767260384,52.52450773832703,27.166875827961903,82.93634497633828,6.092359616656059,104.29508243281828,Banana
24.930817360197505,132.45259700987862,198.0521308695108,21.544306968612275,90.33336586020776,5.172182919881338,99.9680144110889,Apple
118.72723631186594,11.828460551528403,46.490264878030125,27.4550353795708,91.96936224621614,5.804562305338541,29.030748618504376,Muskmelon
5.158306336143526,55.34961757844317,18.649361337771484,32.44675833468478,45.87047098034398,7.136651441022538,126.76862801189124,Pigeonpeas
77.70804269103047,51.825639615022745,40.89197490057958,23.334322696947407,83.08541181737283,6.274757070253387,167.4780298763944,Jute
23.427916181479347,5.599691609408941,33.55662285917088,29.13300553806364,93.24868996351884,6.444433984276721,204.6067083974512,Coconut
51.669073218598086,55.92518849637899,84.63660913594894,19.76246871681564,13.856388911735818,6.363296130965867,87.98282322006857,Chickpea
85.513671786637,35.511968655167,31.417260249348068,26.12479452830733,54.0625886205251,7.218671341151791,133.33782142131895,Coffee
36.36962038037911,139.7666585270052,197.22160938978152,24.44793180915842,90.3725139447853,6.812414558147543,103.22206214940418,Apple
27.359806029650684,27.73640841886576,34.32108465918075,32.75635109271375,50.17439432691473,6.508519799224038,94.4741435253691,Mango
17.661999407073367,13.874839112923857,10.503743331538343,28.83675108882089,89.50457363853626,6.848201273888625,115.94879550446028,Orange
49.76884544669306,55.3919512888685,49.76336757349912,25.071794534732746,93.65926675540952,7.37912255620066,134.9154899974736,Papaya
36.34935779572589,142.52358049482794,202.50573250354572,20.84774479517021,89.4259105648805,4.894713909039465,123.33677561791312,Apple
5.300130342020738,124.0821907197494,199.51881847829588,23.204829827345087,93.39044010289682,5.6007677962370765,110.81267418790024,Apple
92.19402225534276,81.07843997006742,51.76840708381651,27.47336721637385,81.08521663752113,5.712855096614789,94.55232551950738,Banana
22.441777761371014,137.91561516105077,194.8231425923456,23.26142044049522,92.12984763091912,5.66243625044319,125.0461778732448,Apple
113.086684751475,20.317536182663133,48.465234630340376,27.881950376386577,94.3667412323114,6.85833977220013,27.33011472065938,Muskmelon
110.6458081282238,5.745535498858407,52.50631746694605,27.21042859938345,87.65724839880062,6.855378440538398,45.77050227152342,Watermelon
35.04767111059822,55.097299191392125,21.40783859064945,30.731048513066035,52.37999972742983,8.352389355374136,55.024508479166826,Mothbeans
100.55194892974588,56.96763901688672,18.502453628446386,26.14759878230944,81.58785774168638,7.232673799574352,78.27494226224977,Cotton
99.6341370937979,42.12016486819506,36.21342099159194,24.22829708685105,83.42302445352183,7.023995600584533,182.83536232626324,Rice
20.775360273476632,67.19410842832069,18.67835258894919,18.76481822009796,50.40798830985979,6.2039007574874425,180.67595218049195,Pigeonpeas
36.38141430315425,29.465116754453984,13.569194349230834,20.418881386830616,91.63766455726484,8.200059563871427,109.41867547109835,Orange
33.54775444836584,60.42416370593902,15.28819010221335,28.06486789985908,82.8114229913566,6.781312501459176,56.7953611217299,Mungbean
107.48839041460572,20.984200381014244,25.80909903217885,26.172478748132463,54.52924228441325,7.14292980601832,145.37548621127388,Coffee
25.74351307800324,14.799109580814164,6.50908222926977,16.576698961654557,94.02877989760604,6.935033708076705,107.5445671098162,Orange
10.9429528184625,71.76572519250199,20.393859075873657,20.420230861633964,25.65646747698727,4.872693018922671,113.46076886735588,Kidneybeans
115.33164616899832,38.460362948338215,34.619759249027965,23.05371992522231,50.548289591538506,6.283807698392361,183.36038988929727,Coffee
8.174546270115536,5.328343296592712,33.623090384293,27.952469584390222,94.31801756128804,5.947829904530798,173.11290074768547,Coconut
13.071660646304172,121.72496886348677,196.4654627464527,22.22193766709335,92.8596119643553,6.260795266864411,120.3201241706704,Apple
63.1616558627514,58.3703417687567,22.24160338237003,17.89448210520688,55.4903084366956,6.305657142918942,63.75627059813582,Maize
113.532154665405,28.093023888842204,47.8966662929029,28.978163591663453,92.86338253783458,5.300098493075904,24.03370192614302,Muskmelon
41.04751279533747,60.998027869952814,15.119284954653123,29.97679448415678,63.89148932409677,7.863589596749834,65.82574153290155,Black Gram
31.618920960715407,55.13816058446624,21.15907896393532,22.600200496492267,21.30224038010285,5.372811607201957,109.90941582429484,Kidneybeans
29.85659832471141,13.281815208544526,24.86098601607665,27.56601181320906,90.77401175656924,6.685682883833403,164.87473903696812,Coconut
21.28821906884125,63.07691291723154,17.49934705606067,16.438584546796204,18.96060335139287,6.96442926628634,109.535311901261,Kidneybeans
31.15392103100504,57.653329118929065,16.299249054602136,28.06251247268862,60.52154394159791,5.5862151109664095,45.46686267188011,Lentil
12.394481072241692,71.09266172719593,20.12397527294281,24.33699321884718,59.6709572524748,7.812710224353342,42.41364346697048,Lentil
19.16333239056152,36.212441390360574,22.38221301795607,24.90006868103376,58.84960523857685,5.489093499588118,57.0157498838205,Mothbeans
98.3973239195693,28.228067382112897,30.82978179333652,24.65523169204135,61.147375064538544,5.887010545041092,198.76896889996104,Coffee
59.42844052529169,46.63633262713624,22.034725129506512,25.12277163200308,65.63451841665349,6.683954203820664,87.91942580923188,Maize
39.46391679175741,48.21827563752385,46.51513624228772,43.08666690926458,90.13002204563286,6.974445990330955,245.9884723209267,Papaya
31.42131929245229,37.02918716579472,21.372174315848245,26.720204553593845,86.31215428530933,6.8019813435094845,37.47271836188416,Mungbean
13.654090865514084,16.83166484146755,44.85842262772939,21.263320181346057,92.33809241950875,6.911062364336352,106.57826506697964,Pomegranate
6.894691736547276,141.5211278801837,195.00544186689365,23.70042414029492,93.69406274668717,4.539540536155714,104.810991075043,Apple
5.815018456916404,30.02452616757046,40.621476518523856,22.885948390340427,92.15743101694262,6.557879090889085,107.4784488461092,Pomegranate
73.73182371460024,39.92538537059064,40.297476890958784,25.867340703853557,82.4412233021294,6.13158070452263,169.31632211167607,Jute
49.5528074770055,47.44752451372973,47.54104270594627,25.34889416648777,91.2621150659948,7.172486008252268,219.14354134543032,Papaya
4.675655258049309,58.74215980196836,21.69304108063223,30.08290346334656,48.211557263314624,9.36402188075384,42.756244865631686,Mothbeans
16.309820331560243,144.2799775728476,198.7944862575432,26.63718576493563,80.66567213298777,5.775458925409869,69.34188622559523,Grapes
9.8656628739453,75.28209093200556,17.385506145424262,18.62140541489059,67.93548656068715,8.255830856414608,38.897269261430935,Lentil
25.59370164849339,67.59514917456798,15.215601262318236,28.967627528483337,69.00622161321962,6.827507952419807,67.63396485000114,Black Gram
114.00154846864692,40.336873988645095,23.295754861916603,26.41070757323252,80.81301700414929,6.752732734117041,94.93782883582828,Cotton
20.44133151190344,51.13650491305022,14.812389737437842,29.66506026678877,89.44935752420025,6.9231596529270645,48.71633836265576,Mungbean
113.62324271404016,30.28323597577372,51.418725046707394,29.665590463131814,90.26628558725471,4.507179477418412,26.175251311577178,Muskmelon
87.27210896900915,23.235305937040643,26.85996570193815,25.9465585642425,62.29245001707892,6.973301148128933,193.30751868256377,Coffee
56.88986583137108,63.70256026858317,80.96398102949277,20.417573484095744,14.848019737855711,7.235625146607495,79.52810545820115,Chickpea
84.65010204629361,36.9265991639334,43.23180495120352,25.856347194292333,80.73341100946125,6.4159611992348005,168.73496382223647,Jute
6.369065404674871,30.518346794052345,40.06997777756658,23.1438289351701,91.80459684887086,6.314240218002823,107.11314428995966,Pomegranate
105.48076187291444,73.41751271890394,45.378142577721135,25.390664799813877,80.60428803492569,6.766700800653256,120.30850047134986,Banana
11.9904508113894,141.86985634270556,204.85451556573489,31.05564224753966,82.2714020053867,5.571626084167734,65.16657352570414,Grapes
40.14337813682449,5.628163171761191,32.70745977179632,25.11439244683848,96.40696795577482,6.383869301654726,143.63234361603048,Coconut
88.9677325770852,51.887146497779554,45.07871909109036,25.12441611437677,76.54149882420779,6.992946041547854,196.4972646631441,Jute
51.57861731101386,70.61494426238434,16.046104649137053,33.95118038068389,66.70204958399134,8.922361105622889,67.03111087652528,Black Gram
